state_code,county_code,county_sub_code,cntyname,town_name,areaname22,rent_50_0,rent_50_1,rent_50_2,rent_50_3,rent_50_4,cbsasub22,pop2017
37,137,99999,Pamlico County,,"Pamlico County, NC HUD Metro FMR Area",669,673,886,1095,1516,METRO35100N37137,12805
09,009,01220,New Haven County,Ansonia town,"Milford-Ansonia-Seymour, CT HUD Metro FMR Area",1042,1319,1569,1940,2685,METRO35300MM1160,18955
09,009,03250,New Haven County,Beacon Falls town,"Milford-Ansonia-Seymour, CT HUD Metro FMR Area",1042,1319,1569,1940,2685,METRO35300MM1160,6110
09,009,19550,New Haven County,Derby town,"Milford-Ansonia-Seymour, CT HUD Metro FMR Area",1042,1319,1569,1940,2685,METRO35300MM1160,12700
09,009,47535,New Haven County,Milford town,"Milford-Ansonia-Seymour, CT HUD Metro FMR Area",1042,1319,1569,1940,2685,METRO35300MM1160,53865
09,009,58300,New Haven County,Oxford town,"Milford-Ansonia-Seymour, CT HUD Metro FMR Area",1042,1319,1569,1940,2685,METRO35300MM1160,12970
09,009,67610,New Haven County,Seymour town,"Milford-Ansonia-Seymour, CT HUD Metro FMR Area",1042,1319,1569,1940,2685,METRO35300MM1160,16580
09,009,04580,New Haven County,Bethany town,"New Haven-Meriden, CT HUD Metro FMR Area",1130,1279,1561,1930,2152,METRO35300MM5480,5525
09,009,07310,New Haven County,Branford town,"New Haven-Meriden, CT HUD Metro FMR Area",1130,1279,1561,1930,2152,METRO35300MM5480,28150
09,009,14160,New Haven County,Cheshire town,"New Haven-Meriden, CT HUD Metro FMR Area",1130,1279,1561,1930,2152,METRO35300MM5480,29275
09,009,22910,New Haven County,East Haven town,"New Haven-Meriden, CT HUD Metro FMR Area",1130,1279,1561,1930,2152,METRO35300MM5480,29005
09,009,34950,New Haven County,Guilford town,"New Haven-Meriden, CT HUD Metro FMR Area",1130,1279,1561,1930,2152,METRO35300MM5480,22375
09,009,35650,New Haven County,Hamden town,"New Haven-Meriden, CT HUD Metro FMR Area",1130,1279,1561,1930,2152,METRO35300MM5480,61495
09,009,44560,New Haven County,Madison town,"New Haven-Meriden, CT HUD Metro FMR Area",1130,1279,1561,1930,2152,METRO35300MM5480,18245
09,009,46520,New Haven County,Meriden town,"New Haven-Meriden, CT HUD Metro FMR Area",1130,1279,1561,1930,2152,METRO35300MM5480,60240
09,009,52070,New Haven County,New Haven town,"New Haven-Meriden, CT HUD Metro FMR Area",1130,1279,1561,1930,2152,METRO35300MM5480,130885
09,009,53890,New Haven County,North Branford town,"New Haven-Meriden, CT HUD Metro FMR Area",1130,1279,1561,1930,2152,METRO35300MM5480,14275
09,009,54870,New Haven County,North Haven town,"New Haven-Meriden, CT HUD Metro FMR Area",1130,1279,1561,1930,2152,METRO35300MM5480,23875
09,009,57600,New Haven County,Orange town,"New Haven-Meriden, CT HUD Metro FMR Area",1130,1279,1561,1930,2152,METRO35300MM5480,13980
09,009,78740,New Haven County,Wallingford town,"New Haven-Meriden, CT HUD Metro FMR Area",1130,1279,1561,1930,2152,METRO35300MM5480,44990
09,009,82870,New Haven County,West Haven town,"New Haven-Meriden, CT HUD Metro FMR Area",1130,1279,1561,1930,2152,METRO35300MM5480,55045
09,009,87700,New Haven County,Woodbridge town,"New Haven-Meriden, CT HUD Metro FMR Area",1130,1279,1561,1930,2152,METRO35300MM5480,8905
09,009,46940,New Haven County,Middlebury town,"Waterbury, CT HUD Metro FMR Area",842,1023,1267,1581,1863,METRO35300MM8880,7660
09,009,49950,New Haven County,Naugatuck town,"Waterbury, CT HUD Metro FMR Area",842,1023,1267,1581,1863,METRO35300MM8880,31650
09,009,62290,New Haven County,Prospect town,"Waterbury, CT HUD Metro FMR Area",842,1023,1267,1581,1863,METRO35300MM8880,9750
09,009,69640,New Haven County,Southbury town,"Waterbury, CT HUD Metro FMR Area",842,1023,1267,1581,1863,METRO35300MM8880,19675
09,009,80070,New Haven County,Waterbury town,"Waterbury, CT HUD Metro FMR Area",842,1023,1267,1581,1863,METRO35300MM8880,109250
09,009,87560,New Haven County,Wolcott town,"Waterbury, CT HUD Metro FMR Area",842,1023,1267,1581,1863,METRO35300MM8880,16695
22,051,99999,Jefferson Parish,,"New Orleans-Metairie, LA HUD Metro FMR Area",835,986,1158,1493,1726,METRO35380M35380,437040
22,071,99999,Orleans Parish,,"New Orleans-Metairie, LA HUD Metro FMR Area",835,986,1158,1493,1726,METRO35380M35380,388180
22,075,99999,Plaquemines Parish,,"New Orleans-Metairie, LA HUD Metro FMR Area",835,986,1158,1493,1726,METRO35380M35380,23395
22,087,99999,St. Bernard Parish,,"New Orleans-Metairie, LA HUD Metro FMR Area",835,986,1158,1493,1726,METRO35380M35380,45065
22,089,99999,St. Charles Parish,,"New Orleans-Metairie, LA HUD Metro FMR Area",835,986,1158,1493,1726,METRO35380M35380,52730
22,095,99999,St. John the Baptist Parish,,"New Orleans-Metairie, LA HUD Metro FMR Area",835,986,1158,1493,1726,METRO35380M35380,43565
22,103,99999,St. Tammany Parish,,"New Orleans-Metairie, LA HUD Metro FMR Area",835,986,1158,1493,1726,METRO35380M35380,249200
22,093,99999,St. James Parish,,"St. James Parish, LA HUD Metro FMR Area",643,676,890,1225,1329,METRO35380N22093,21485
34,003,99999,Bergen County,,"Bergen-Passaic, NJ HUD Metro FMR Area",1334,1597,1872,2328,2901,METRO35620MM0875,937920
34,031,99999,Passaic County,,"Bergen-Passaic, NJ HUD Metro FMR Area",1334,1597,1872,2328,2901,METRO35620MM0875,510565
34,017,99999,Hudson County,,"Jersey City, NJ HUD Metro FMR Area",1742,1851,2134,2638,2894,METRO35620MM3640,679755
34,019,99999,Hunterdon County,,"Middlesex-Somerset-Hunterdon, NJ HUD Metro FMR Area",1370,1563,1988,2457,2735,METRO35620MM5015,125715
34,023,99999,Middlesex County,,"Middlesex-Somerset-Hunterdon, NJ HUD Metro FMR Area",1370,1563,1988,2457,2735,METRO35620MM5015,837290
34,035,99999,Somerset County,,"Middlesex-Somerset-Hunterdon, NJ HUD Metro FMR Area",1370,1563,1988,2457,2735,METRO35620MM5015,333315
34,025,99999,Monmouth County,,"Monmouth-Ocean, NJ HUD Metro FMR Area",1175,1323,1676,2304,2554,METRO35620MM5190,627550
34,029,99999,Ocean County,,"Monmouth-Ocean, NJ HUD Metro FMR Area",1175,1323,1676,2304,2554,METRO35620MM5190,589700
36,059,99999,Nassau County,,"Nassau-Suffolk, NY HUD Metro FMR Area",1472,1818,2215,2834,3123,METRO35620MM5380,1363070
36,103,99999,Suffolk County,,"Nassau-Suffolk, NY HUD Metro FMR Area",1472,1818,2215,2834,3123,METRO35620MM5380,1497595
36,005,99999,Bronx County,,"New York, NY HUD Metro FMR Area",2160,2199,2505,3160,3397,METRO35620MM5600,1455845
36,047,99999,Kings County,,"New York, NY HUD Metro FMR Area",2160,2199,2505,3160,3397,METRO35620MM5600,2635120
36,061,99999,New York County,,"New York, NY HUD Metro FMR Area",2160,2199,2505,3160,3397,METRO35620MM5600,1653875
36,079,99999,Putnam County,,"New York, NY HUD Metro FMR Area",2160,2199,2505,3160,3397,METRO35620MM5600,99465
36,081,99999,Queens County,,"New York, NY HUD Metro FMR Area",2160,2199,2505,3160,3397,METRO35620MM5600,2339280
36,085,99999,Richmond County,,"New York, NY HUD Metro FMR Area",2160,2199,2505,3160,3397,METRO35620MM5600,475950
36,087,99999,Rockland County,,"New York, NY HUD Metro FMR Area",2160,2199,2505,3160,3397,METRO35620MM5600,325025
34,013,99999,Essex County,,"Newark, NJ HUD Metro FMR Area",1094,1309,1575,2005,2387,METRO35620MM5640,800400
34,027,99999,Morris County,,"Newark, NJ HUD Metro FMR Area",1094,1309,1575,2005,2387,METRO35620MM5640,498845
34,037,99999,Sussex County,,"Newark, NJ HUD Metro FMR Area",1094,1309,1575,2005,2387,METRO35620MM5640,143570
34,039,99999,Union County,,"Newark, NJ HUD Metro FMR Area",1094,1309,1575,2005,2387,METRO35620MM5640,557320
42,103,99999,Pike County,,"Pike County, PA HUD Metro FMR Area",1116,1124,1457,1985,2494,METRO35620MM5660,55685
26,021,99999,Berrien County,,"Niles-Benton Harbor, MI MSA",695,705,909,1177,1347,METRO35660M35660,154950
12,081,99999,Manatee County,,"North Port-Sarasota-Bradenton, FL MSA",996,1170,1499,1986,2365,METRO35840M35840,363540
12,115,99999,Sarasota County,,"North Port-Sarasota-Bradenton, FL MSA",996,1170,1499,1986,2365,METRO35840M35840,404840
09,011,06820,New London County,Bozrah town,"Norwich-New London, CT HUD Metro FMR Area",885,1069,1332,1717,2233,METRO35980M35980,2585
09,011,23400,New London County,East Lyme town,"Norwich-New London, CT HUD Metro FMR Area",885,1069,1332,1717,2233,METRO35980M35980,18885
09,011,29910,New London County,Franklin town,"Norwich-New London, CT HUD Metro FMR Area",885,1069,1332,1717,2233,METRO35980M35980,1910
09,011,33900,New London County,Griswold town,"Norwich-New London, CT HUD Metro FMR Area",885,1069,1332,1717,2233,METRO35980M35980,11790
09,011,34250,New London County,Groton town,"Norwich-New London, CT HUD Metro FMR Area",885,1069,1332,1717,2233,METRO35980M35980,39490
09,011,42600,New London County,Ledyard town,"Norwich-New London, CT HUD Metro FMR Area",885,1069,1332,1717,2233,METRO35980M35980,14925
09,011,43230,New London County,Lisbon town,"Norwich-New London, CT HUD Metro FMR Area",885,1069,1332,1717,2233,METRO35980M35980,4300
09,011,44210,New London County,Lyme town,"Norwich-New London, CT HUD Metro FMR Area",885,1069,1332,1717,2233,METRO35980M35980,2425
09,011,48900,New London County,Montville town,"Norwich-New London, CT HUD Metro FMR Area",885,1069,1332,1717,2233,METRO35980M35980,19385
09,011,52350,New London County,New London town,"Norwich-New London, CT HUD Metro FMR Area",885,1069,1332,1717,2233,METRO35980M35980,27145
09,011,55500,New London County,North Stonington town,"Norwich-New London, CT HUD Metro FMR Area",885,1069,1332,1717,2233,METRO35980M35980,5255
09,011,56270,New London County,Norwich town,"Norwich-New London, CT HUD Metro FMR Area",885,1069,1332,1717,2233,METRO35980M35980,39875
09,011,57040,New London County,Old Lyme town,"Norwich-New London, CT HUD Metro FMR Area",885,1069,1332,1717,2233,METRO35980M35980,7495
09,011,62150,New London County,Preston town,"Norwich-New London, CT HUD Metro FMR Area",885,1069,1332,1717,2233,METRO35980M35980,4695
09,011,66210,New London County,Salem town,"Norwich-New London, CT HUD Metro FMR Area",885,1069,1332,1717,2233,METRO35980M35980,4160
09,011,71670,New London County,Sprague town,"Norwich-New London, CT HUD Metro FMR Area",885,1069,1332,1717,2233,METRO35980M35980,2940
09,011,73770,New London County,Stonington town,"Norwich-New London, CT HUD Metro FMR Area",885,1069,1332,1717,2233,METRO35980M35980,18485
09,011,78600,New London County,Voluntown town,"Norwich-New London, CT HUD Metro FMR Area",885,1069,1332,1717,2233,METRO35980M35980,2570
09,011,80280,New London County,Waterford town,"Norwich-New London, CT HUD Metro FMR Area",885,1069,1332,1717,2233,METRO35980M35980,19200
09,011,15910,New London County,Colchester town,"Colchester-Lebanon, CT HUD Metro FMR Area",918,1086,1382,1960,2365,METRO35980MM3280,16015
09,011,42390,New London County,Lebanon town,"Colchester-Lebanon, CT HUD Metro FMR Area",918,1086,1382,1960,2365,METRO35980MM3280,7240
12,083,99999,Marion County,,"Ocala, FL MSA",792,863,1065,1375,1517,METRO36100M36100,343780
34,009,99999,Cape May County,,"Ocean City, NJ MSA",1044,1194,1571,1947,2130,METRO36140M36140,94550
48,135,99999,Ector County,,"Odessa, TX MSA",943,996,1310,1619,1888,METRO36220M36220,155745
49,011,99999,Davis County,,"Ogden-Clearfield, UT HUD Metro FMR Area",867,954,1182,1642,1994,METRO36260M36260,334975
49,029,99999,Morgan County,,"Ogden-Clearfield, UT HUD Metro FMR Area",867,954,1182,1642,1994,METRO36260M36260,11015
49,057,99999,Weber County,,"Ogden-Clearfield, UT HUD Metro FMR Area",867,954,1182,1642,1994,METRO36260M36260,244100
49,003,99999,Box Elder County,,"Box Elder County, UT HUD Metro FMR Area",658,724,953,1272,1522,METRO36260N49003,52180
40,017,99999,Canadian County,,"Oklahoma City, OK HUD Metro FMR Area",762,794,987,1319,1550,METRO36420M36420,132920
40,027,99999,Cleveland County,,"Oklahoma City, OK HUD Metro FMR Area",762,794,987,1319,1550,METRO36420M36420,274025
40,083,99999,Logan County,,"Oklahoma City, OK HUD Metro FMR Area",762,794,987,1319,1550,METRO36420M36420,45325
40,087,99999,McClain County,,"Oklahoma City, OK HUD Metro FMR Area",762,794,987,1319,1550,METRO36420M36420,37920
40,109,99999,Oklahoma County,,"Oklahoma City, OK HUD Metro FMR Area",762,794,987,1319,1550,METRO36420M36420,774205
40,051,99999,Grady County,,"Grady County, OK HUD Metro FMR Area",557,603,772,1056,1119,METRO36420N40051,54350
40,081,99999,Lincoln County,,"Lincoln County, OK HUD Metro FMR Area",617,620,740,1023,1027,METRO36420N40081,34760
53,067,99999,Thurston County,,"Olympia-Tumwater, WA MSA",1103,1147,1357,1928,2323,METRO36500M36500,269885
19,085,99999,Harrison County,,"Omaha-Council Bluffs, NE-IA HUD Metro FMR Area",743,844,1036,1388,1550,METRO36540M36540,14195
19,129,99999,Mills County,,"Omaha-Council Bluffs, NE-IA HUD Metro FMR Area",743,844,1036,1388,1550,METRO36540M36540,14935
19,155,99999,Pottawattamie County,,"Omaha-Council Bluffs, NE-IA HUD Metro FMR Area",743,844,1036,1388,1550,METRO36540M36540,93285
31,025,99999,Cass County,,"Omaha-Council Bluffs, NE-IA HUD Metro FMR Area",743,844,1036,1388,1550,METRO36540M36540,25515
31,055,99999,Douglas County,,"Omaha-Council Bluffs, NE-IA HUD Metro FMR Area",743,844,1036,1388,1550,METRO36540M36540,549705
31,153,99999,Sarpy County,,"Omaha-Council Bluffs, NE-IA HUD Metro FMR Area",743,844,1036,1388,1550,METRO36540M36540,175190
31,177,99999,Washington County,,"Omaha-Council Bluffs, NE-IA HUD Metro FMR Area",743,844,1036,1388,1550,METRO36540M36540,20415
31,155,99999,Saunders County,,"Saunders County, NE HUD Metro FMR Area",595,644,826,1062,1328,METRO36540N31155,20955
12,069,99999,Lake County,,"Orlando-Kissimmee-Sanford, FL MSA",1239,1331,1530,1966,2379,METRO36740M36740,326215
12,095,99999,Orange County,,"Orlando-Kissimmee-Sanford, FL MSA",1239,1331,1530,1966,2379,METRO36740M36740,1290215
12,097,99999,Osceola County,,"Orlando-Kissimmee-Sanford, FL MSA",1239,1331,1530,1966,2379,METRO36740M36740,325170
12,117,99999,Seminole County,,"Orlando-Kissimmee-Sanford, FL MSA",1239,1331,1530,1966,2379,METRO36740M36740,449260
55,139,99999,Winnebago County,,"Oshkosh-Neenah, WI MSA",691,745,961,1294,1534,METRO36780M36780,169540
21,059,99999,Daviess County,,"Owensboro, KY MSA",628,676,889,1161,1206,METRO36980M36980,99260
21,091,99999,Hancock County,,"Owensboro, KY MSA",628,676,889,1161,1206,METRO36980M36980,8700
21,149,99999,McLean County,,"Owensboro, KY MSA",628,676,889,1161,1206,METRO36980M36980,9360
06,111,99999,Ventura County,,"Oxnard-Thousand Oaks-Ventura, CA MSA",1647,1959,2425,3391,3996,METRO37100M37100,847835
12,009,99999,Brevard County,,"Palm Bay-Melbourne-Titusville, FL MSA",866,1046,1271,1697,2041,METRO37340M37340,568185
12,005,99999,Bay County,,"Panama City, FL MSA",968,1082,1254,1729,2126,METRO37460M37460,180115
54,105,99999,Wirt County,,"Parkersburg-Vienna, WV MSA",662,672,813,1086,1172,METRO37620M37620,5800
54,107,99999,Wood County,,"Parkersburg-Vienna, WV MSA",662,672,813,1086,1172,METRO37620M37620,86015
12,033,99999,Escambia County,,"Pensacola-Ferry Pass-Brent, FL MSA",908,944,1089,1532,1864,METRO37860M37860,309925
12,113,99999,Santa Rosa County,,"Pensacola-Ferry Pass-Brent, FL MSA",908,944,1089,1532,1864,METRO37860M37860,166780
17,057,99999,Fulton County,,"Fulton County, IL HUD Metro FMR Area",596,600,789,975,1281,METRO37900M17057,35735
17,123,99999,Marshall County,,"Peoria, IL HUD Metro FMR Area",632,684,870,1130,1180,METRO37900M37900,11925
17,143,99999,Peoria County,,"Peoria, IL HUD Metro FMR Area",632,684,870,1130,1180,METRO37900M37900,186145
17,175,99999,Stark County,,"Peoria, IL HUD Metro FMR Area",632,684,870,1130,1180,METRO37900M37900,5550
17,179,99999,Tazewell County,,"Peoria, IL HUD Metro FMR Area",632,684,870,1130,1180,METRO37900M37900,134695
17,203,99999,Woodford County,,"Peoria, IL HUD Metro FMR Area",632,684,870,1130,1180,METRO37900M37900,38940
10,003,99999,New Castle County,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1013,1154,1399,1729,1980,METRO37980M37980,555035
24,015,99999,Cecil County,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1013,1154,1399,1729,1980,METRO37980M37980,102415
34,005,99999,Burlington County,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1013,1154,1399,1729,1980,METRO37980M37980,449190
34,007,99999,Camden County,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1013,1154,1399,1729,1980,METRO37980M37980,510995
34,015,99999,Gloucester County,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1013,1154,1399,1729,1980,METRO37980M37980,291370
34,033,99999,Salem County,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1013,1154,1399,1729,1980,METRO37980M37980,63775
42,017,99999,Bucks County,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1013,1154,1399,1729,1980,METRO37980M37980,626485
42,029,99999,Chester County,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1013,1154,1399,1729,1980,METRO37980M37980,514650
42,045,99999,Delaware County,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1013,1154,1399,1729,1980,METRO37980M37980,563385
42,091,99999,Montgomery County,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1013,1154,1399,1729,1980,METRO37980M37980,818675
42,101,99999,Philadelphia County,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1013,1154,1399,1729,1980,METRO37980M37980,1569655
04,013,99999,Maricopa County,,"Phoenix-Mesa-Scottsdale, AZ MSA",1086,1179,1417,1973,2246,METRO38060M38060,4155500
04,021,99999,Pinal County,,"Phoenix-Mesa-Scottsdale, AZ MSA",1086,1179,1417,1973,2246,METRO38060M38060,405535
05,025,99999,Cleveland County,,"Pine Bluff, AR MSA",591,606,798,997,1152,METRO38220M38220,8330
05,069,99999,Jefferson County,,"Pine Bluff, AR MSA",591,606,798,997,1152,METRO38220M38220,71375
05,079,99999,Lincoln County,,"Pine Bluff, AR MSA",591,606,798,997,1152,METRO38220M38220,13885
42,003,99999,Allegheny County,,"Pittsburgh, PA HUD Metro FMR Area",824,872,1060,1353,1482,METRO38300M38300,1229605
42,007,99999,Beaver County,,"Pittsburgh, PA HUD Metro FMR Area",824,872,1060,1353,1482,METRO38300M38300,168160
42,019,99999,Butler County,,"Pittsburgh, PA HUD Metro FMR Area",824,872,1060,1353,1482,METRO38300M38300,185985
42,051,99999,Fayette County,,"Pittsburgh, PA HUD Metro FMR Area",824,872,1060,1353,1482,METRO38300M38300,133160
42,125,99999,Washington County,,"Pittsburgh, PA HUD Metro FMR Area",824,872,1060,1353,1482,METRO38300M38300,207660
42,129,99999,Westmoreland County,,"Pittsburgh, PA HUD Metro FMR Area",824,872,1060,1353,1482,METRO38300M38300,356835
42,005,99999,Armstrong County,,"Armstrong County, PA HUD Metro FMR Area",572,668,861,1064,1260,METRO38300N42005,66735
25,003,00555,Berkshire County,Adams town,"Pittsfield, MA HUD Metro FMR Area",892,1065,1342,1705,1848,METRO38340M38340,8210
25,003,13345,Berkshire County,Cheshire town,"Pittsfield, MA HUD Metro FMR Area",892,1065,1342,1705,1848,METRO38340M38340,3170
25,003,16180,Berkshire County,Dalton town,"Pittsfield, MA HUD Metro FMR Area",892,1065,1342,1705,1848,METRO38340M38340,6655
25,003,30315,Berkshire County,Hinsdale town,"Pittsfield, MA HUD Metro FMR Area",892,1065,1342,1705,1848,METRO38340M38340,1970
25,003,34340,Berkshire County,Lanesborough town,"Pittsfield, MA HUD Metro FMR Area",892,1065,1342,1705,1848,METRO38340M38340,3005
25,003,34655,Berkshire County,Lee town,"Pittsfield, MA HUD Metro FMR Area",892,1065,1342,1705,1848,METRO38340M38340,5795
25,003,34970,Berkshire County,Lenox town,"Pittsfield, MA HUD Metro FMR Area",892,1065,1342,1705,1848,METRO38340M38340,4995
